query_candidate_id	label	neg_score	pos_score
q-49-odw243np	0	0.99999857	1.3969773e-06
q-49-3rbjwjxu	0	0.9999988	1.1385771e-06
q-49-h0boxuse	0	0.99999857	1.3969773e-06
q-49-0rrgqukp_343867	0	0.9999988	1.1596304e-06
q-49-ojmhkt5o_491014	0	0.99999464	5.3805675e-06
q-49-tyobde1j_1156759	1	0.0005096773	0.99949026
q-49-qn3v40j0_561976	1	0.00012537207	0.9998746
q-49-wypttkea_468661	1	1.3132418e-05	0.9999869
q-49-q2chksx9_558847	1	4.1264742e-05	0.99995875
q-49-q2chksx9_558841	1	3.9601407e-05	0.9999604
q-49-wypttkea_468658	0	0.9999982	1.8269689e-06
q-49-nl4rhvlu_550477	0	0.99850416	0.0014958575
q-49-z0bxsjug_147579	0	0.9999491	5.0887156e-05
q-49-y0l943xg_129160	0	0.99999833	1.6361265e-06
q-49-qn3v40j0_561965	0	0.99998856	1.1438423e-05
q-49-qn3v40j0_561974	0	0.99996936	3.0634958e-05
q-49-q2chksx9_558849	1	9.127361e-05	0.9999087
q-49-88xd6pi2_380286	1	0.00015489178	0.999845
q-49-qn3v40j0_561968	0	0.99999535	4.6507444e-06
q-49-hc359qwn_92793	0	0.9999502	4.984465e-05
q-49-ojmhkt5o_491011	0	0.9999988	1.2078275e-06
q-49-y0l943xg_129164	0	0.9996426	0.00035742915
q-49-y0l943xg_129154	0	0.97057647	0.029423526
q-49-w0ghfo3g_1034192	0	0.9999732	2.6828418e-05
q-49-zd011ca5_826427	1	0.017076192	0.9829238
q-49-8h3twtbe_80509	0	0.9999913	8.646088e-06
q-49-y0l943xg_129193	1	0.0033921683	0.9966079
q-49-q2chksx9_558843	0	0.99877053	0.0012294874
q-49-ojmhkt5o_491414	0	0.99991655	8.3392195e-05
q-49-zawfotcx_479147	1	0.0015419276	0.998458
q-49-dkbujz83_1154509	0	0.9999194	8.052074e-05
q-49-q2chksx9_558865	1	2.0393229e-05	0.9999796
q-49-qn3v40j0_561966	0	0.99999833	1.629583e-06
q-49-6mdimxnk_1134709	0	0.9999988	1.1844186e-06
q-49-w0ghfo3g_1034193	1	3.1533345e-05	0.9999684
q-49-de9o76q0_125670	0	0.9997129	0.00028705763
q-49-y0l943xg_129161	0	0.99407685	0.005923157
q-49-de9o76q0_125684	0	0.9995302	0.00046987503
q-49-ojmhkt5o_491391	0	0.9999982	1.8247191e-06
q-49-k0kha22e_1160949	0	0.99999845	1.5208867e-06
q-49-z0bxsjug_147566	0	0.9998247	0.00017529337
q-49-68193u0a_1116463	0	0.9999988	1.1482558e-06
q-49-ojmhkt5o_491047	0	0.9999988	1.1633412e-06
q-49-xs7vkm19_1125266	0	0.9999988	1.1608963e-06
q-49-a5bx74ao_418536	1	2.4926645e-05	0.9999751
q-49-z0bxsjug_147587	0	0.99990714	9.28306e-05
q-49-y0l943xg_129182	0	0.99999845	1.5494718e-06
q-49-qn3v40j0_561971	1	3.131005e-05	0.99996865
q-49-q2chksx9_558859	1	0.0010358593	0.9989642
q-49-nck4f5ny_1152835	0	0.99999666	3.3106633e-06
q-49-zawfotcx_479138	1	0.0002335196	0.9997665
q-49-8h3twtbe_80551	0	0.99998593	1.4045012e-05
q-49-p0byamym_142928	0	0.9999745	2.554385e-05
q-50-x3n6uj21	1	2.6484053e-05	0.99997354
q-50-vwu27sw2	1	2.3581024e-05	0.9999764
q-50-astxi4el	0	0.9999988	1.1380495e-06
q-50-kftdqzg0	1	3.0135954e-05	0.99996984
q-50-kl9huu33	1	2.9607423e-05	0.99997044
q-50-ic2h01gm	0	0.97248703	0.027512964
q-50-mix6j9jd	0	0.9999987	1.3631324e-06
q-50-jizitnfl	1	0.00015335884	0.9998466
q-50-u7zxlgxz	0	0.99999714	2.852067e-06
q-50-zxganumj	0	0.9999988	1.1610248e-06
q-50-4g5dur1n	0	0.9999988	1.1562844e-06
q-50-3to3la5p	0	0.9999987	1.2583275e-06
q-50-da61tfr9	0	0.9999987	1.2554939e-06
q-50-w30flf42	0	0.99999607	3.9719757e-06
q-50-fn7l93wh	0	0.9999976	2.405327e-06
q-50-617bm90s	0	0.9999988	1.1693076e-06
q-50-tfspedf1	0	0.9999622	3.7759684e-05
q-50-ieobv7q8	0	0.9999988	1.1762822e-06
q-50-n0uzbda0	0	0.9999988	1.2203367e-06
q-50-e9vq3fe3	0	0.9999988	1.1564233e-06
q-50-1awz5712	0	0.9999988	1.1581936e-06
q-50-5f42du0b	0	0.9999988	1.1692807e-06
q-50-5gbkrs73	0	0.99999785	2.146223e-06
q-50-vhymj0rw	0	0.99999857	1.4858186e-06
q-50-s9mqv4lo	0	0.9999988	1.1426323e-06
q-50-t7gpi2vo	0	0.9999988	1.1494446e-06
q-50-9skj0zbx	0	0.99999857	1.4755119e-06
q-50-jggn75sg	1	7.3966396e-05	0.999926
q-50-k9xhphpl	0	0.9999988	1.1478792e-06
q-50-tvxaxfqv	0	0.9999987	1.3436971e-06
q-50-y8ux76b3	0	0.9999988	1.1433103e-06
q-50-tevmxm59	0	0.9999988	1.1560836e-06
q-50-rc3ymu9d	0	0.99999833	1.6933739e-06
q-50-i5k60y63	0	0.9999988	1.1704456e-06
q-50-12gyrmh2	0	0.9999988	1.1695863e-06
q-50-gysf0vbv	0	0.9999988	1.2023478e-06
q-50-lbcxl6w9	0	0.99999034	9.689109e-06
q-50-cg4ess9h	0	0.9999988	1.1545433e-06
q-50-n4nzocp5	0	0.9999976	2.3479051e-06
q-50-6ojmmmuj	0	0.9999987	1.3231427e-06
q-50-vnnwnxs2	0	0.9999988	1.2305554e-06
q-50-7gx4fowz	0	0.9999988	1.1421006e-06
q-50-7vrm081c	0	0.9999988	1.1910789e-06
q-50-4ihv80au	0	0.9999988	1.2155117e-06
q-50-si0wkcb3	0	0.99999857	1.4755119e-06
q-50-zm07e5a2	0	0.99999857	1.4755119e-06
q-50-zpkfdvtt	0	0.99999857	1.4755119e-06
q-50-fb8mca1h	0	0.9999988	1.1777291e-06
q-50-7z10l0m1	0	0.9999988	1.1386325e-06
q-50-qj4dh6rg	0	0.9999988	1.1543056e-06
q-50-bpukqctg_1154530	1	3.495922e-05	0.9999651
q-50-ys6s9rps_251798	1	1.8148916e-05	0.9999819
q-50-hp4zd8lr_359414	1	1.542935e-05	0.9999846
q-50-x3n6uj21_1126646	1	3.969408e-05	0.9999603
q-50-9skj0zbx_586865	1	3.3608518e-05	0.9999664
q-50-kftdqzg0_385117	1	1.8057452e-05	0.999982
q-50-hv3eqlr2_319184	0	0.9999988	1.1364801e-06
q-50-dkbujz83_1154501	1	2.0692096e-05	0.99997926
q-50-ys6s9rps_251800	1	0.00013417349	0.9998658
q-50-dkbujz83_1154506	1	2.0494825e-05	0.9999795
q-50-hp4zd8lr_359417	1	2.1641104e-05	0.9999783
q-50-kwncu3ji_1121816	1	0.023754692	0.9762453
q-50-dkbujz83_1154505	0	0.9998716	0.00012831896
q-50-dkbujz83_1154502	1	1.18563385e-05	0.9999882
q-50-tyobde1j_1156757	1	2.1424341e-05	0.99997854
q-50-a5bx74ao_418530	1	1.1520639e-05	0.99998844
q-50-m5h19hy6_1023198	1	2.1183632e-05	0.9999788
q-50-hp4zd8lr_359415	1	0.00023628557	0.99976367
q-50-x3n6uj21_1126642	1	0.019939752	0.9800602
q-50-hp4zd8lr_359430	1	1.3060876e-05	0.9999869
q-50-rtybezro_591717	1	1.1947527e-05	0.9999881
q-50-cqlg8go7_1158748	1	1.5821939e-05	0.99998415
q-50-vwu27sw2_1128571	1	1.870747e-05	0.9999813
q-50-ic2h01gm_1104674	0	0.9999987	1.3445302e-06
q-50-6l1fyl93_494701	0	0.9999988	1.199409e-06
q-50-n90pgns3_561640	1	1.5244214e-05	0.99998474
q-50-0pqal582_589781	0	0.9999989	1.1290716e-06
q-50-bspc1ogu_248179	1	1.6279944e-05	0.99998367
q-50-dkbujz83_1154507	1	1.8058192e-05	0.999982
q-50-wf5p0ecl_384012	0	0.9999988	1.1481135e-06
q-50-p0y2rpqa_269085	0	0.99951386	0.00048618542
q-50-t8azymo7_1088140	1	2.4489565e-05	0.99997556
q-50-dkbujz83_1154503	1	1.397267e-05	0.99998605
q-50-x3n6uj21_1126641	1	2.2248134e-05	0.9999777
q-50-6r6zwfoy_1102634	0	0.99999595	4.0653144e-06
q-50-vwu27sw2_1128542	0	0.9999988	1.1575223e-06
q-50-hp4zd8lr_359416	1	2.8241184e-05	0.99997175
q-50-08a1oin2_393634	1	1.1526595e-05	0.99998844
q-50-hp4zd8lr_359434	1	3.821482e-05	0.99996173
q-50-tnik6sd3_359660	1	1.8489594e-05	0.9999815
q-50-f0ekaxbs_245550	0	0.9999974	2.6522857e-06
q-50-6p3tkpjy_569611	1	1.7789016e-05	0.99998224
q-50-dkbujz83_1154504	1	1.2590845e-05	0.99998736
q-50-tvk47fd7_252224	1	1.703402e-05	0.99998295
q-50-4hwceo7j_128352	0	0.98651254	0.013487422
q-50-kl9huu33_1132227	1	3.5839657e-05	0.9999641
q-50-n90pgns3_561644	1	6.2128536e-05	0.9999379
q-50-vwu27sw2_1128582	1	1.5207477e-05	0.99998474
q-50-x3n6uj21_1126651	1	0.010881646	0.98911834
q-50-qla6edp4_419254	1	0.0019810144	0.998019
q-51-x2ky94b0	0	0.9999988	1.1960292e-06
q-51-91weyqmm	1	1.41740375e-05	0.9999858
q-51-w9a0jopu	1	4.7541074e-05	0.99995244
q-51-7a3szj8x	0	0.9999989	1.1294571e-06
q-51-wi30tue8	0	0.9999988	1.1846852e-06
q-51-jjraqr85	0	0.9999988	1.158081e-06
q-51-asqdm88c	0	0.9999987	1.2816855e-06
q-51-i5jk0407	0	0.9999988	1.159113e-06
q-51-rvdkkr6i	0	0.9999989	1.1303116e-06
q-51-8sd7aip4	0	0.9999987	1.2816855e-06
q-51-txuthqgo	0	0.9999988	1.2068729e-06
q-51-evz55mue	0	0.9999988	1.1367154e-06
q-51-31i1k332	0	0.9999988	1.2072078e-06
q-51-ixytcvge	0	0.9999988	1.1511087e-06
q-51-0vb680cx	0	0.9999988	1.1516885e-06
q-51-wuegn0jg	0	0.9999988	1.1582025e-06
q-51-h2uc7ria	0	0.9999988	1.157423e-06
q-51-aarthz9w	0	0.9999988	1.1888206e-06
q-51-d0ccqrmu	0	0.9999988	1.1725134e-06
q-51-07l9hqsr	0	0.9999988	1.1709903e-06
q-51-aq76s37x	0	0.9999988	1.1336506e-06
q-51-qh2kuzdc	0	0.9999988	1.159543e-06
q-51-b0md9hqe	0	0.9999987	1.2816855e-06
q-51-918b7zg7	0	0.9999988	1.1849767e-06
q-51-wq5zqzvv	0	0.9999988	1.1341966e-06
q-51-iqnbadh5	0	0.9999988	1.1363544e-06
q-51-eqfz0wpm	0	0.9999988	1.1539533e-06
q-51-muxrxvyo	0	0.9999988	1.2168108e-06
q-51-nqauuzw0	0	0.99999785	2.1787803e-06
q-51-t7gpi2vo	0	0.9999981	1.9241834e-06
q-51-ap24tmzo	0	0.9999987	1.2816855e-06
q-51-3bqd2oih	0	0.9999988	1.2253184e-06
q-51-lnz2laha	0	0.9999988	1.1821808e-06
q-51-zyecue78	0	0.9999988	1.1625183e-06
q-51-cuz5bqy6	0	0.9999988	1.1324997e-06
q-51-dgi4ibym	0	0.9999987	1.2735804e-06
q-51-h1b0s2wy	0	0.9999988	1.1435044e-06
q-51-ifxbrx4p	0	0.9999987	1.2816855e-06
q-51-zkk5d6gd	0	0.9999988	1.1445541e-06
q-51-he853mwa	0	0.9999988	1.1857747e-06
q-51-onkdv388	0	0.9999988	1.1806834e-06
q-51-b10yokyu	0	0.99999857	1.3929795e-06
q-51-o2t5f4s6	0	0.999998	2.0548682e-06
q-51-tfh1dev6	0	0.99999857	1.4756426e-06
q-51-e8073l9p	0	0.9999988	1.2265344e-06
q-51-m04kky95	0	0.99999356	6.396427e-06
q-51-q1rby2to	0	0.99999833	1.6543617e-06
q-51-c5f5prkn	0	0.9999988	1.1517346e-06
q-51-3fflt6a3	0	0.9999988	1.1658957e-06
q-51-f6muhf3d	0	0.9999988	1.161162e-06
q-51-91weyqmm_479093	1	2.2910372e-05	0.9999771
q-51-kwncu3ji_1121733	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121712	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121694	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121674	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121654	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121633	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121791	1	1.3396204e-05	0.99998665
q-51-kwncu3ji_1121759	1	0.00033494146	0.999665
q-51-kwncu3ji_1121605	1	1.295049e-05	0.999987
q-51-kwncu3ji_1121768	1	1.3383537e-05	0.99998665
q-51-kwncu3ji_1121618	1	1.3383537e-05	0.99998665
q-51-kwncu3ji_1121787	0	0.9999987	1.2691936e-06
q-51-kwncu3ji_1121740	1	0.00066617195	0.9993338
q-51-kwncu3ji_1121779	1	3.1511736e-05	0.9999685
q-51-kwncu3ji_1121790	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121732	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121711	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121693	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121673	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121653	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121632	1	3.3413387e-05	0.9999666
q-51-kwncu3ji_1121604	1	3.3413387e-05	0.9999666
q-51-w9a0jopu_1105939	1	1.4115859e-05	0.99998593
q-51-kwncu3ji_1121741	1	2.0819687e-05	0.99997914
q-51-w49i0xkz_468367	1	1.4083492e-05	0.99998593
q-51-rtybezro_591768	0	0.99912816	0.00087185187
q-51-fb0nwixw_1122604	0	0.9999988	1.1471197e-06
q-51-zu9a0tfq_797596	1	0.0009700799	0.9990299
q-51-olior5vk_562491	0	0.9952355	0.0047644745
q-51-zkk5d6gd_562008	0	0.99998605	1.3986761e-05
q-51-fi64jxj2_586241	0	0.99984455	0.00015545762
q-51-ls3toeo4_573035	0	0.999995	4.9757336e-06
q-51-b0md9hqe_380281	1	2.2215887e-05	0.9999778
q-51-v8xmnfko_799256	0	0.9999988	1.1378389e-06
q-51-s00gvgwx_264253	0	0.9999969	3.0725055e-06
q-51-91weyqmm_479084	1	1.6264023e-05	0.9999838
q-51-91weyqmm_479082	1	2.2851018e-05	0.9999771
q-51-0pqal582_589782	0	0.9999988	1.1433146e-06
q-51-khilfcyv_264179	0	0.9999988	1.180438e-06
q-51-7a3szj8x_113119	0	0.99999857	1.4637502e-06
q-51-8sd7aip4_586334	1	1.3075581e-05	0.9999869
q-51-88xd6pi2_380288	1	1.4468914e-05	0.9999856
q-51-yuz510tj_252265	1	3.2961198e-05	0.999967
q-51-eymqlbix_581548	0	0.99999833	1.7045862e-06
q-51-wypttkea_468661	0	0.9999987	1.2927286e-06
q-51-rwyd1j3t_249457	0	0.999997	3.0059089e-06
q-51-g8lsrojl_1134321	0	0.9959959	0.004004152
q-51-a4mf2vnp_487722	0	0.9999988	1.1376903e-06
q-51-j90f8ytz_186636	0	0.9999988	1.1527226e-06
q-52-sqyhzxty	0	0.9999988	1.2336576e-06
q-52-ejdbx7q7	0	0.9999988	1.1356512e-06
q-52-gjb6zo81	0	0.9999964	3.6301856e-06
q-52-iczb5z4e	0	0.999998	2.0275434e-06
q-52-llnlto7p	0	0.9999988	1.1806181e-06
q-52-3rrry27f	0	0.99999857	1.4848001e-06
q-52-p09u3tg5	0	0.9999988	1.1345471e-06
q-52-wyz5jyjh	0	0.9999988	1.1358495e-06
q-52-44inap6t	0	0.9999887	1.1305206e-05
q-52-mf3utolt	1	0.0027476845	0.9972523
q-52-k0kha22e	0	0.9999962	3.860234e-06
q-52-xdjgjeb9	0	0.9999989	1.1231392e-06
q-52-dirhry5q	0	0.9999988	1.1687747e-06
q-52-oe6kl3cm	0	0.99998915	1.0898338e-05
q-52-fn7l93wh	0	0.9999989	1.122257e-06
q-52-cxmw7bfu	0	0.9999988	1.1411947e-06
q-52-w8ak5hpu	0	0.9999987	1.2933034e-06
q-52-lbcxl6w9	0	0.9999988	1.2232484e-06
q-52-j60j7e9b	0	0.9999988	1.1528775e-06
q-52-9zs68dnn	0	0.9999989	1.1176609e-06
q-52-9032hh5c	0	0.9999988	1.1976465e-06
q-52-fbppvt75	0	0.9999988	1.1436308e-06
q-52-2z82hmfh	0	0.9999988	1.1748002e-06
q-52-s2q6g91b	0	0.9999988	1.1745415e-06
q-52-cc05jqb6	0	0.999998	2.0766843e-06
q-52-ndn6iwre	0	0.9999988	1.1569043e-06
q-52-hhj7zte1	0	0.99999857	1.4740926e-06
q-52-s956fh59	0	0.9999988	1.1408988e-06
q-52-hn1z0817	0	0.9999988	1.15845e-06
q-52-smlm4rxl	0	0.9999988	1.1805922e-06
q-52-hj77rg85	0	0.9999988	1.1565313e-06
q-52-ztcyvsoi	0	0.9999988	1.15672e-06
q-52-nz02frdm	0	0.9999988	1.2065392e-06
q-52-he8mn0a9	0	0.9999989	1.1292277e-06
q-52-cadudlt3	0	0.9999964	3.6301856e-06
q-52-q8p187qx	0	0.9999976	2.4345343e-06
q-52-no0k0es6	0	0.9999964	3.6301856e-06
q-52-dycx8i7h	0	0.99998665	1.3408398e-05
q-52-dv1fxprr	0	0.99999213	7.856527e-06
q-52-5zu7okqd	0	0.9999838	1.617462e-05
q-52-1mu1z4xd	0	0.9999988	1.1558191e-06
q-52-rtybezro	0	0.9999893	1.0715183e-05
q-52-bc9retcq	0	0.9999988	1.1997339e-06
q-52-rxv5lgq8	0	0.9999988	1.1927236e-06
q-52-73oxkqt3	0	0.9999988	1.1508408e-06
q-52-vy1mu04l	0	0.9999982	1.7719649e-06
q-52-w9a0jopu	0	0.9999988	1.1658435e-06
q-52-v4mbry22	0	0.9999988	1.1617113e-06
q-52-tuas2tgd	0	0.9999988	1.1468495e-06
q-52-s9mqv4lo	0	0.9999988	1.1355668e-06
q-52-cc05jqb6_1133560	0	0.9995902	0.0004097641
q-52-3ueg2i6w_1133626	0	0.9999963	3.7037935e-06
q-52-gymjr9i1_729720	1	1.0789195e-05	0.99998915
q-52-n5xlpqms_311542	1	1.4271655e-05	0.9999857
q-52-mwj2qby4_791954	0	0.99999654	3.475844e-06
q-52-gtfx5cp4_1124391	0	0.999995	5.0424774e-06
q-52-3ueg2i6w_1133624	0	0.99999416	5.8493715e-06
q-52-xyp83swy_311515	0	0.99991846	8.1477505e-05
q-52-oz3cjtql_560862	1	1.8380295e-05	0.99998164
q-52-athjtu2j_568523	0	0.9999968	3.2625524e-06
q-52-3y89lumh_1131522	0	0.999987	1.29694745e-05
q-52-wyz5jyjh_591205	0	0.99999833	1.702898e-06
q-52-kwncu3ji_1121899	0	0.9957681	0.0042318907
q-52-ztcyvsoi_1155929	0	0.998976	0.0010239847
q-52-m0r30nb0_251250	1	0.0009202536	0.9990797
q-52-p1jvv5q9_1156831	0	0.99996865	3.1339805e-05
q-52-8lwnmdeq_144122	0	0.9999745	2.5463416e-05
q-52-n5xyqqp5_125557	0	0.9999989	1.1278049e-06
q-52-ogqsi3ns_1125721	1	4.596023e-05	0.999954
q-52-z5jnd0bk_572955	1	1.5183886e-05	0.99998486
q-52-s741v0bd_562167	0	0.8417423	0.1582578
q-52-6p3tkpjy_569605	0	0.9999988	1.1497943e-06
q-52-706bf8qr_302127	1	0.0003546403	0.99964535
q-52-j9525ohh_1132482	0	0.9999981	1.957535e-06
q-52-x7sm7k89_592221	1	1.0833323e-05	0.99998915
q-52-0be4wta5_1151746	1	1.0938634e-05	0.99998903
q-52-gqekw0si_113828	0	0.99999833	1.7100749e-06
q-52-su1jmvye_1151530	1	0.0005841331	0.9994159
q-52-oz3cjtql_560858	0	0.9999869	1.3159133e-05
q-52-9rh3wifd_525803	0	0.99996674	3.319893e-05
q-52-fv7a9je6_1148735	1	4.1728246e-05	0.9999583
q-52-g1kr7s11_1113474	1	0.033691704	0.96630824
q-52-dxbbg4td_692990	0	0.99997663	2.3369981e-05
q-52-fv7a9je6_1148730	0	0.9988568	0.0011432606
q-52-a2srympy_311508	1	1.50658125e-05	0.999985
q-52-lgphvgar_1148148	0	0.99999857	1.4444608e-06
q-52-ggqydlf8_589849	0	0.9999988	1.1368107e-06
q-52-gtfx5cp4_1124415	0	0.99999845	1.522605e-06
q-52-fv7a9je6_1148725	0	0.9966995	0.003300426
q-52-rcbw54xc_1103560	0	0.9999733	2.6683796e-05
q-52-ejdbx7q7_1131440	1	5.1605533e-05	0.9999484
q-52-lxegc18n_586906	0	0.9999987	1.3633118e-06
q-52-4xplutoi_470677	0	0.999453	0.0005470028
q-52-l5ogbl5p_1148062	1	0.0112348525	0.9887651
q-52-eymqlbix_581548	1	0.00043453477	0.9995654
q-52-olior5vk_562490	1	2.65518e-05	0.9999734
q-52-4jlj9rdc_454476	0	0.9999651	3.487038e-05
q-52-suygiew5_1122972	0	0.9999989	1.1089867e-06
q-52-44inap6t_568735	0	0.99999714	2.840948e-06
q-52-3jdcztk5_249857	0	0.9974842	0.002515727
q-53-32z7b3fp	0	0.9999988	1.1936237e-06
q-53-p09u3tg5	0	0.9999987	1.3535941e-06
q-53-zrdsr3nh	0	0.9999988	1.1498425e-06
q-53-hdw6bpnc	0	0.9999988	1.1464789e-06
q-53-sauf8p00	0	0.9999676	3.247878e-05
q-53-v0ln3wfa	0	0.9999988	1.1875877e-06
q-53-4aps0kvp	0	0.99999726	2.7180718e-06
q-53-647zcjgu	0	0.9999988	1.1574671e-06
q-53-mgp38mdz	0	0.9999988	1.2391735e-06
q-53-hc0za6fh	0	0.9999988	1.1900798e-06
q-53-sgy2wh8m	0	0.9999646	3.536684e-05
q-53-5367d55r	0	0.9999988	1.1360901e-06
q-53-75u57fw1	0	0.9999989	1.1292622e-06
q-53-kr8b8nrg	0	0.9999988	1.1396352e-06
q-53-zkk5d6gd	0	0.9999988	1.2262e-06
q-53-l4xexlqi	0	0.9999987	1.2547805e-06
q-53-plpwjj4s	0	0.9999988	1.1422662e-06
q-53-y353snxw	0	0.9999988	1.2094412e-06
q-53-nthxicak	0	0.9999988	1.1400396e-06
q-53-lasv4e6a	0	0.9999989	1.1312542e-06
q-53-39vjafky	0	0.9999676	3.247878e-05
q-53-vgkiadky	0	0.9999676	3.247878e-05
q-53-6r5c2x0f	0	0.9999676	3.247878e-05
q-53-viwochvv	0	0.9999988	1.1408335e-06
q-53-3bi01dvn	0	0.99999845	1.5447342e-06
q-53-ljli6a2z	0	0.9999989	1.1213069e-06
q-53-suygiew5	0	0.9999988	1.1641791e-06
q-53-2suz20me	0	0.99999774	2.253106e-06
q-53-8anqfkmo	0	0.9999988	1.1749078e-06
q-53-bpukqctg	0	0.99999833	1.6517195e-06
q-53-q4i9kh65	0	0.9999988	1.1458383e-06
q-53-7odpslba	0	0.9999988	1.1860077e-06
q-53-s1gdbsfx	0	0.9999988	1.1450322e-06
q-53-g5wpa2ee	0	0.9999988	1.1338095e-06
q-53-froywddm	0	0.9999989	1.1304539e-06
q-53-1e28zj1d	0	0.9999989	1.1277479e-06
q-53-5l7lgnfm	0	0.9999988	1.1700158e-06
q-53-fn9b7adi	0	0.9999988	1.1667144e-06
q-53-8s7qw9gv	0	0.9999988	1.1612906e-06
q-53-t5iz3vdz	0	0.9999989	1.1281405e-06
q-53-djq0lvr2	0	0.9999988	1.1647221e-06
q-53-l8v9ydjq	0	0.9999988	1.2038669e-06
q-53-eo2pcgix	0	0.9999988	1.1613193e-06
q-53-bs194n2m	0	0.9999988	1.1580788e-06
q-53-yyynlrpo	0	0.9999989	1.131143e-06
q-53-wbyqmvhs	0	0.9999988	1.1419024e-06
q-53-zixnvehs	0	0.9999987	1.3017649e-06
q-53-7l021dar	0	0.9999988	1.1808432e-06
q-53-wnvmo2j9	0	0.9999988	1.1808432e-06
q-53-x2ky94b0	0	0.9999988	1.1336322e-06
q-53-30p2t0as_134145	1	0.0028366675	0.99716336
q-53-p09u3tg5_562427	0	0.99754566	0.002454299
q-53-8lwnmdeq_144002	1	1.16987585e-05	0.9999883
q-53-8lwnmdeq_143975	1	1.8035062e-05	0.999982
q-53-7a3szj8x_113104	0	0.9979583	0.0020417057
q-53-7z10l0m1_1046032	0	0.99999857	1.3806296e-06
q-53-g5wpa2ee_1101491	0	0.99999833	1.6905082e-06
q-53-p0byamym_142938	0	0.9912185	0.008781462
q-53-zeiahz13_128590	0	0.9999461	5.39381e-05
q-53-6ja5o3sa_513400	1	0.066875234	0.9331248
q-53-32z7b3fp_1151213	0	0.9999964	3.5794615e-06
q-53-rosquj04_299623	0	0.99989426	0.00010576338
q-53-8lwnmdeq_143467	0	0.9976132	0.002386814
q-53-465ltmml_562463	0	0.99999106	8.952425e-06
q-53-465ltmml_562462	0	0.99999857	1.4013445e-06
q-53-zu9a0tfq_797573	0	0.99999857	1.3830016e-06
q-53-958630xh_481540	0	0.99999094	9.025221e-06
q-53-p0byamym_142953	0	0.99606174	0.0039382214
q-53-zmxmo1q8_646318	0	0.9999987	1.3137076e-06
q-53-drvr1swh_354761	0	0.9999976	2.3347316e-06
q-53-wicc796j_558275	0	0.999962	3.7983744e-05
q-53-m1cuuehi_536518	0	0.9999974	2.568444e-06
q-53-8lwnmdeq_144371	1	1.642704e-05	0.99998355
q-53-m1cuuehi_536514	1	2.346939e-05	0.9999765
q-53-89d2gzhy_584176	0	0.99972314	0.00027688686
q-53-8ohrqj5z_33223	1	1.0598977e-05	0.9999894
q-53-g5wpa2ee_1101518	0	0.9999988	1.137815e-06
q-53-39vjafky_534022	0	0.9999988	1.2419752e-06
q-53-zx0id0h6_516062	0	0.9997737	0.00022626774
q-53-jp0ui9cu_221016	0	0.9999924	7.631079e-06
q-53-8lwnmdeq_143798	1	1.522071e-05	0.99998474
q-53-a3n1fd6j_482670	0	0.99999714	2.8205336e-06
q-53-8lwnmdeq_143631	0	0.999948	5.1946663e-05
q-53-kzy33hdb_249669	0	0.99999714	2.8889906e-06
q-53-qtz3nund_152014	0	0.9998884	0.000111527195
q-53-wd55nclt_157922	0	0.9999987	1.2875096e-06
q-53-32z7b3fp_1151220	0	0.9998964	0.00010360515
q-53-32z7b3fp_1151225	0	0.9999795	2.0556465e-05
q-53-08asxhsd_190627	0	0.9999988	1.1746736e-06
q-53-5ohebuiu_219179	1	0.0027518244	0.9972481
q-53-ukijflij_1093915	0	0.9999981	1.9171462e-06
q-53-rosquj04_299628	0	0.9999896	1.0351016e-05
q-53-t99l3zii_63224	0	0.9999858	1.4183679e-05
q-53-kzy33hdb_249563	0	0.99997115	2.8803559e-05
q-53-dv1fxprr_1088275	0	0.9999982	1.7716912e-06
q-53-l4xexlqi_1152105	0	0.9999987	1.2852095e-06
q-53-465ltmml_562468	0	0.9996505	0.0003494867
q-53-vhymj0rw_246387	0	0.9999944	5.546876e-06
q-53-v0ln3wfa_1107857	0	0.9999988	1.1865757e-06
q-54-7l021dar	0	0.9999987	1.2937696e-06
q-54-wnvmo2j9	0	0.9999987	1.2937696e-06
q-54-v0gngwzx	0	0.9999988	1.1726488e-06
q-54-v8k2898q	0	0.99851197	0.0014880146
q-54-x70501t3	0	0.9999908	9.188326e-06
q-54-j97ugs3y	0	0.9933523	0.0066477186
q-54-w3fsxg90	0	0.9999988	1.2159569e-06
q-54-6tso9our	0	0.9999503	4.9719514e-05
q-54-e44foi2g	0	0.9999987	1.3152469e-06
q-54-hb2aaa29	0	0.9999987	1.3152469e-06
q-54-mivxm8oh	0	0.9999988	1.155202e-06
q-54-zu9a0tfq	0	0.99999464	5.313643e-06
q-54-e6q92shw	0	0.99999774	2.2147399e-06
